Level	Symbol	Meaning	Radical Component Name	Radical Component Symbol	Meaning Mnemonic	Reading Onyomi	Reading Kunyomi	Reading Nanori	Reading Whitelist	Reading Mnemonic
39	圏	Range,Sphere	Mouth,Scroll	口,巻	"Your <radical>mouth</radical> contains a <radical>scroll</radical>, which you pull out and look at. On the scroll is a map, showing the <kanji>range</kanji> of the <kanji>sphere</kanji> of your mouth.<br><br>

- Hint: On the map, there is a circle drawn around your mouth showing what range your mouth exists in. Thankfully, your tongue and teeth are within that sphere."	<reading><jp>けん</jp></reading>	None	None	けん	"Looking at the <kanji>range</kanji> of your mouth on the map, you notice a tiny samurai marked near your molars. It is <reading>Ken</reading> (<jp>けん</jp>) the samurai.<br><br>

- Hint: Everything else on the map was accurate, so you take a close look in the mirror, and there he is: a tiny Ken the samurai, protecting the range that is your mouth. He gives you a small nod and goes back to his post."
39	片	One Sided	One Sided	片	"The <radical>one sided</radical> radical and the <kanji>one sided</kanji> kanji are the same!<br><br>

- Hint: Know your radicals, yo!"	<jp>へん</jp>	<reading><jp>かた</jp></reading>	None	かた	"Think of anything that is <kanji>one sided</kanji>. A battle. A sports game. A relationship. What makes them so one sided? One side always has a <reading>cata</reading>pult (<jp>かた</jp>).<br><br>

- Hint: Imagine a one sided situation that you've had. Now imagine the winning side with a catapult. For example, a baseball game where one team is destroying the other. That's because instead of a pitcher, they have a catapult."
39	渋	Bitter,Astringent,Reluctant	Tsunami,Stop,Explosion	"氵,止,<i class=""radical-explosion""></i>"	"There's a <radical>tsunami</radical> coming and you can't <radical>stop</radical> the <radical>explosion</radical> of <kanji>bitter</kanji>ness in your mouth. You're scared. Your mouth tastes bitter and <kanji>astringent</kanji>.<br><br>

This word also means <kanji>reluctant</kanji>, because wouldn't you be reluctant to let a tsunami come wash you away with that bitter explosion of flavor in your mouth?<br><br>

- Hint: You're reluctant to face this bitter end at the hands of a tsunami."	<reading><jp>じゅう</jp></reading>	<jp>しぶ</jp>	None	じゅう	"With the <kanji>bitter</kanji> taste in your mouth, you <kanji>reluctant</kanji>ly gather up all of your <reading>jew</reading>els (<jp>じゅう</jp>) and wait for the tsunami to take you away. At least with your jewels with you, there may be some hope of selling them and building a better life if you make it.<br><br>

- Hint: Try to stuff some of the jewels into your bitter mouth before the tsunami stops you."
39	棋	Chess Piece	Tree,Crab	木,其	"A <radical>tree</radical> <radical>crab</radical> breaks into your games cabinet and steals a <kanji>chess piece</kanji>. He’s trying to impress all his tree crabs back home by showing how not afraid of humans he is. Plus the rest of the tree crabs need one last chess piece to complete their set.<br><br>

- Hint: Imagine finding this tree crab in your games cabinet trying to make off with your chess piece. This tree crab is big and you weren’t expecting to find it in your games cabinet so you’re kind of terrified. You scream in horror."	<reading><jp>き</jp></reading>	<jp>ご</jp>	None	き	"Before the tree crab can make it out with the <kanji>chess piece</kanji>, you shut the door to the games cabinet and lock it with a <reading>key</reading> (<jp>き</jp>), trapping the tree crab inside. Now what?<br><br>

- Hint: You put the key in your pocket and call animal control. They unlock the cabinet with the key and remove the tree crab from your home. But who’s to say he won’t be back??"
39	壁	Wall	Dirt,Hot Pepper	土,辟	"There are <radical>hot peppers</radical> hiding in this <radical>dirt</radical>, so you build a <kanji>wall</kanji> to protect yourself from them. Have you ever stepped on a really hot pepper? The oils bleed into your shoes and burn your feet! You don't want anyone stepping on these so you wall them up.<br><br>

- Hint: Picture yourself walking around and seeing a wall around some dirt. You look inside and there are some hot peppers hiding just below the surface. Phew! Good thing this wall was here to protect you from them. "	<jp>へき</jp>	<reading><jp>かべ</jp></reading>	None	かべ	"On the other side of this <kanji>wall</kanji> there are much less threatening <reading>cob</reading>s (<jp>かべ</jp>) of corn. Corn isn't spicy. It's delicious and sweet, so it's free from being walled in.<br><br>

- Hint: Picture some corn cobs. Now picture some hot peppers. Put a wall between them."
39	雇	Employ	Turkey,Door	隹,戸	"Whenever a <radical>turkey</radical> comes in the <radical>door</radical>, you <kanji>employ</kanji> them.<br><br>

- Hint: Imagine hundreds of turkeys walking in. The word has gotten out amongst the turkey community that if they walk through your door, you'll employ them."	<reading><jp>こ</jp></reading>	<jp>やと</jp>	None	こ	"Although you <kanji>employ</kanji> turkeys, when a <reading><jp>子</jp></reading> (<jp>こ</jp>) walks through your door, you send them away.<br><br>

- Hint: ""I will employ turkeys, but I will never employ children!"" you exclaim."
39	邦	Home Country	Three,Slide,Building	三,丿,阝	"There are <radical>three</radical> <radical>slide</radical>s sticking out of this <radical>building</radical> that lead to your <kanji>home country</kanji>. The rest of the slides go to other places, but three are yours. <br><br>

- Hint: Imagine standing at the top of the building and looking down at the three slides that stretch off toward your home country. It takes a few hours to slide all the way there, but at the end you'll be home."	<reading><jp>ほう</jp></reading>	<jp>くに</jp>	None	ほう	"Your <kanji>home country</kanji> is your <reading>ho</reading>me (<jp>ほう</jp>)!<br><br>

- Hint: Even if you move, even if you haven't been back in years, your home country will always be your home in some way, deep down."
36	超	Ultra,Super	Run,Call	走,召	"You <radical>run</radical> and <radical>call</radical> out to people at the same time because you're <kanji>super</kanji> <kanji>ultra</kanji> excited right now. You have a super crazy amount of energy you need to get out with your running and calling.<br><br>

- Hint: You're going for an ultra run, calling out with your super loud voice right down the middle of the street."	<reading><jp>ちょう</jp></reading>	<jp>こ</jp>	None	ちょう	"You're just becoming <kanji>ultra</kanji> tired when you hear a terrifying sound. It's Mrs. <reading>Chou</reading> (<jp>ちょう</jp>) barreling down toward you. ""WERE YOU CALLING FOR ME, CHILD?!"" she screams.<br><br>

- Hint: Mrs. Chou is super ultra scary. And if you don't kick it into super ultra high gear she's going to catch up to you and make you super ultra dead."
38	逃	Escape	Scooter,Omen	"<i class=""radical-scooter""></i>,兆"	"You use your <radical>scooter</radical> when the <radical>omen</radical> comes so that you can <kanji>escape</kanji>.<br><br>

- Hint: Unfortunately, the omen is riding a scooter too, so you're going to have to be crafty to escape this omen properly."	<reading><jp>とう</jp></reading>	<jp>に, のが, の</jp>	None	とう	"You decide to <kanji>escape</kanji> this omen by weaving in and out of the busy streets of <reading><jp>とう</jp></reading>. By now, you know <jp>とうきょう</jp> like the back of your hand, so you're sure you can escape this way.<br><br>

- Hint: Imagine scooting in and out of <jp>とうきょう</jp> traffic, the omen looming ever further back behind you. You're doing it! You're escaping!"
38	贈	Presents	Shellfish,Mask	貝,曽	"You put on the <radical>shellfish</radical> <radical>mask</radical> once per year and break into people's beach houses, leaving behind <kanji>presents</kanji>.<br><br>

- Hint: You're like beach santa, except you're real and you wear a mask made of shellfish."	<reading><jp>ぞう</jp></reading>	<jp>おく</jp>	None	ぞう	"The ""<kanji>presents</kanji>"" you leave? They are actually just <reading>zo</reading>mbies (<jp>ぞう</jp>). You leave zombies in people's houses.<br><br>

- Hint: Ooh hoo, it's me! the Shellfish Mask Man!
I go to beach houses and leave presents where I can!
The presents are not clothes, or anything good.
I don't even care if you leave me some food.
Try whipping some up, try cooking me peas,
It matters not, I'll leave you zombies!<br><br>

- Hint: Tee hee hee hee hee!"
38	賄	Bribe	Shellfish,Have	貝,有	"The more <radical>shellfish</radical> you <radical>have</radical>, the more you can <kanji>bribe</kanji> people. That worked in the olden days when shells were money, and today too if the people you want to bribe really like seafood.<br><br>

- Hint: Imagine bribing a bunch of yakuza and politicians with all the shellfish you have. Ohohoh, you'll never be caught!"	<reading><jp>わい</jp></reading>	<jp>まかな</jp>	None	わい	"Welp, the cops found out about your <kanji>bribe</kanji>, that didn't last long, and now your entire family is watching you get put into the police car screaming, ""<reading>WHY</reading> (<jp>わい</jp>)?!<br><br>

- Hint: Yeah really, why? Why bribe people at all. You could have just been rolling in shellfish dough. Why risk everything?<br><br>

- Hint: And you counter with.<br><br>

- Hint: Why not?"
38	緩	Loose	Thread,Football	糸,爰	"The <radical>thread</radical> on this <radical>football</radical> is <kanji>loose</kanji>. We need to tighten up the loose thread on this football or it’s gonna fall apart while we’re playing.<br><br>

- Hint: Look at this football. The thread is loose on the football and needs to be tightened. Attempt to tighten the loose thread on the football as you hold it in your hands."	<jp>かん</jp>	<reading><jp>ゆる</jp></reading>	None	ゆる	"You finally tighten the <kanji>loose</kanji> thread and all of your friends cheer, “<reading>You ru</reading>le!” (<jp>ゆる</jp>) You rule because you fixed the loose thread on the football and now you can play again. Yeah! You rule, man!<br><br>

- Hint: Listen to your friends shouting “You rule!” and hear their cheers echo in your ears as you toss the football around again."
38	盤	Tray,Platter,Board	Boat,Weapon,Plate	舟,殳,皿	"Your <radical>boat</radical> holds your <radical>weapon</radical> like a <radical>plate</radical>. So in a way, it's just a <kanji>tray</kanji> for your weapon.<br><br>

- Hint: A big boat shaped like a plate is just a tray. You keep your weapons on it, nice and flat."	<reading><jp>ばん</jp></reading>	None	None	ばん	"Unfortunately, this boat <kanji>tray</kanji> is so big and flat that it keeps reflecting the light into your eyes, so you have to put on a pair of big Ray-<reading>Ban</reading> (<jp>ばん</jp>) sunglasses.<br><br>

- Hint: Picture yourself wearing your Ray-Bans as you look at your tray boat. The steel of your weapons reflect a lot of light into your eyes too. That's why you're wearing Ray-Bans."
