Level	Symbol	Meaning	Radical Component Name	Radical Component Symbol	Meaning Mnemonic	Reading Onyomi	Reading Kunyomi	Reading Nanori	Reading Whitelist	Reading Mnemonic
2	円	Yen,Round,Circle	Head,Lid	冂,亠	"The combination of radicals for this kanji may not be obvious at first, but if you look carefully you'll see it. The <radical>lid</radical> is inside the <radical>head</radical> for this kanji because it's holding something in. Imagine the top of someone's head being closed by a lid. Open that lid up and peer inside... it's full of <kanji>yen</kanji> coins, the currency of Japan!<br><br>

- Hint: Another thing that will help is to associate the word <kanji>round</kanji> to this kanji, because it has both of these meanings. Both are right, and if you learn one that's better than not learning either, but maybe if you think about how round the coins themselves are inside this person's head, you'll remember this one too."	<reading><jp>えん</jp></reading>	<jp>まる</jp>	None	えん	"What does the word <kanji>yen</kanji> sound like? It sounds like <jp>えん</jp>. Why? because back in the day, Japanese used to have a ""ye"" sound, but now it doesn't. Instead, it's an ""e"" sound, which is why yen = <reading><jp>えん</jp></reading>!<br><br>

- Hint: Picture these <kanji>round</kanji> <jp>えん</jp> in your mind. Maybe look some up online too, just to be safe."
2	六	Six	Lid,Fins	亠,ハ	"Just imagine a beast with a <radical>lid</radical> for a head and <radical>fins</radical> for feet, running around looking as insane as possible (really imagine it!). When it runs up to you, it shows you the top of its lid-head. On it is written the numbers 666. Why? Because it's a spawn of the devil, and the number <kanji>six</kanji> is the devil's number.<br><br>

- Hint: Imagine this beast doing various crazy things, the crazier the better (to help you remember). Make sure all these things are associated with the devil and the devil's number (<kanji>six</kanji>), so you can remember the meaning of this kanji."	<reading><jp>ろく</jp></reading>	<jp>む</jp>	None	ろく	"Whenever we need to remember the reading <jp>ろく</jp> we just use the word <reading>rock</reading>. <br><br>

So, think about the devil and the devil's number. What is often associated with those things? Why, <reading>rock</reading> (<jp>ろく</jp>) and roll is. Imagine the lid-head fin-legged beast suddenly blasting out rock music in the middle of his destructive mayhem.<br><br>

- Hint: Sing along with the monster, if it helps you to remember the reading of this kanji."
2	五	Five	Five	五	"The <radical>five</radical> radical and the <kanji>five</kanji> kanji are the same.<br><br>

- Hint: Know your radicals, friend-o."	<reading><jp>ご</jp></reading>	<jp>いつ</jp>	None	ご	"<kanji>Five</kanji> is the number of buildings <reading>Go</reading>dzilla (<jp>ご</jp>) will knock down. Oh, look! There he goes now.<br><br>

- Hint: One, two, three, four, five—GODZILLA IS HERE GO GO, RUN!"
2	才	Genius	Ground,Barb,Slide	一,亅,丿	"On the <radical>ground</radical> you put <radical>barb</radical>s at the bottom of a <radical>slide</radical> because you're a <kanji>genius</kanji> trying to catch another <kanji>genius</kanji>.<br><br>

- Hint: Imagine yourself placing the barbs in front of the slide, thinking about how your genius plan will surely catch another genius."	<reading><jp>さい</jp></reading>	None	None	さい	"You check your <kanji>genius</kanji> trap, and there's a genius stuck in the barbs! You know it's a genius because they're actually a <reading>cy</reading>borg (<jp>さい</jp>).<br><br>

- Hint: Cyborgs have brain implants, so they're definitely all geniuses."
2	丸	Circle,Circular,Round	Nine,Drop	九,丶	"What's something with <radical>nine</radical> sides? Just add a <radical>drop</radical> and you'll have something that's almost a <kanji>circle</kanji>.<br><br>

- Hint: It's not quite a <kanji>circle</kanji> though. You just need to add a <radical>drop</radical> of liquid to the edges to smooth it out to become a full circle."	<jp>がん</jp>	<reading><jp>まる</jp></reading>	None	まる	"Do you know about the adorable cat Maru? If not, you should check it out. May seem like a distraction, but if you come back knowing the reading for this kanji, then it's totally worth while.<br><br>

When you think about a circle, think about <reading>Maru</reading> all rolled up in a little circle, being super adorable. Don't tell me it doesn't melt your heart just thinking about it.<br><br>

Alternatively, you could also look at this kanji and think of Maru inside of a box, with his little tail sticking out of it. Whatever works best for you, just get yourself to ""Maru.""<br><br>

- Hint: Obviously if you ""don't know this reading"" well enough, you should watch some more Maru videos. I'll understand... just make sure you come back someday, okay?"
2	了	Finish,Complete,End	Barb	亅	"Think about it this way. There is a famous fishing lure inventor, working on his best work ever. He’s old, and he’s been trying to make the best fishing lure for the last 50 years, and knows this will be his last invention. Then he figures it out. He takes one <radical>barb</radical>, and connects the end of it to the top of another <radical>barb</radical>. When he does this, he knows his work is finally <kanji>finish</kanji>ed.<br><br>

- Hint: Make sure you look at this amazing fishing lure too - hold it in your hand, see the two barbs fused together. Think about how strange this lure is. Is this really the best in the world? Will this really finish all other fishing lures?"	<reading><jp>りょう</jp></reading>	None	None	りょう	"How does the fish lure maker test his newly <kanji>finish</kanji>ed lure out? The one he just finished? He gets in a <reading>row</reading> (<jp>りょう</jp>) boat and rows out into the sea.<br><br>

- Hint: Make him think that he can’t just use his new lure on the side of the lake / ocean / whatever. He has to get out there, but unfortunately all he has is a crappy row boat. Imagine the row boat being terrible, leaky, and dangerous, which is why you’re surprised when he goes for it. That’s a terrible row boat to use! If you do this, you'll focus your mind on the rowboat part of things, which will help you to remember the reading of this kanji."
2	丁	Street	Street	丁	"The kanji and the radical that look like this are exactly the same. They are both <kanji>street</kanji>.<br><br>

- Hint: As long as you know the radical street, you know the kanji street."	<reading><jp>ちょう, てい</jp></reading>	None	None	ちょう, てい	"So you're walking down this <kanji>street</kanji>, and off in the distance you see the silhouette of somebody. A lady. Big, black curly hair and red eyes. It is the <kanji>street</kanji>-woman, Mrs. <reading>Chou</reading> (<jp>ちょう</jp>).<br><br>

- Hint: Mrs. <reading>Chou</reading> is a character you'll see a lot throughout WaniKani, anytime the reading is <jp>ちょう</jp> like this one. A lore will develop around her, so the more vividly you can imagine your Mrs. Chou right now, the easier things will get later. In general, she's a mean, evil woman, so as long as you imagine her within those parameters, you're good. And, when I say she is a ""street-woman"" in the mnemonic, I don't mean she is homeless. She has a nice, middle-class home that's not outside of her financial means. What I'm saying is she wanders the streets looking for evil things to do. These are HER streets. So whenever you see the street radical, know that Mrs. Chou is probably going to show up!"
2	夕	Evening	Evening	夕	"The <radical>evening</radical> radical and the <kanji>evening</kanji> kanji are the same. If you know the radical you know the meaning of the kanji.<br><br>

- Hint: Do what you're meant to do. Study those radicals!"	<jp>せき</jp>	<reading><jp>ゆう</jp></reading>	None	ゆう	"The <kanji>evening</kanji> is when all the <reading>you</reading>ths (<jp>ゆう</jp>) come outside to play.<br><br>

- Hint: Young people love staying up the entire evening doing youth-people things, and it's really obnoxious for us curmudgeonly folk.<br><br>

- Hint: Note: All the <jp>ゆう</jp> readings will use the word ""youths"" for the reading mnemonic. You can think of these ""youths"" as a group of younger people who cause a lot of the problems in this world, just like how people treat millennials nowadays."
1	二	Two	Two	二	"The kanji <kanji>two</kanji> and the radical <radical>two</radical> are the exact same things. Therefore, you know the kanji for two already!<br><br>

- Hint: More simply put, you can just know that this kanji is the double of One. It's two lines, that's not all that hard to remember!"	<reading><jp>に</jp></reading>	<jp>ふた</jp>	None	に	"Think of all the things you have <kanji>Two</kanji> of. What is the most important? Some would say eyes, some would say ears. I would say the <reading>knee</reading> (<jp>に</jp>) because if you didn't have them, it'd be really hard to go up stairs.<br><br>

- Hint: Imagine yourself without two knees, and see what it would be like. What would give you trouble? What couldn't you do? Just imagining this for a minute or two will help you to remember the reading of this kanji more effectively."
14	例	Example	Leader,Yakuza,Knife	ｲ,歹,刂	"The <radical>leader</radical> of the <radical>yakuza</radical> shows you his <radical>knife</radical>. He says, ""This is an <kanji>example</kanji> of a knife.""<br><br>

- Hint: The leader of the yakuza is just showing you an example of a knife. Maybe to scare you? Why would an example of what a knife is scare you, though? Coming from the leader of the yakuza, this is a weird tactic."	<reading><jp>れい</jp></reading>	<jp>たと</jp>	None	れい	"""This is an <kanji>example</kanji>,"" the leader of the yakuza tells you. Next time, I'll show you an example of a <reading>ray</reading> (<jp>れい</jp>) gun.<br><br>

- Hint: Why is the leader of the yakuza showing you examples of weapons, not to mention weapons that aren't real, like ray guns?"
13	疑	Doubt	Spoon,Mama,Arrow,Coat Rack	匕,マ,矢,疋	"When you get home from school, your <radical>mama</radical> says to hang your <radical>spoon</radical>s and <radical>arrow</radical>s on the <radical>coat rack</radical>. That doesn't sound like something your mama would say, and you begin to <kanji>doubt</kanji> that she's your mama at all! She usually takes them and washes them in the sink. You doubt you could hang them on the coat rack even if you tried.<br><br>

- Hint: Your mama is acting weird. You doubt she's really your mama. What are you going to do?"	<reading><jp>ぎ</jp></reading>	<jp>うたが</jp>	None	ぎ	"Your <kanji>doubt</kanji> is growing really strong, so you decide to test your mama by putting her head in a <reading>gui</reading>llotine (<jp>ぎ</jp>)! Oh come on, don't feel bad, you're preeettty sure this isn't your real mama.<br><br>

- Hint: Watch the doubt wash over her face as she looks up at you from her position in the guillotine. Finally she mutters, ""Well, this is disappointing, and I doubt you hung up your spoons and arrows on the coat rack before trying to murder your ol' mum."""
